,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2566,"frozenset({'payer_code_MC', 'number_inpatient_0', 'gender_Male'})",frozenset({'number_emergency_0'}),0.21440363186132894,0.8881453530648743,0.20276909773401725,0.9457353682570236,1.0648430068269947,0.01234750841614593,2.0612808627343795
3231,"frozenset({'discharge_disposition_id_1', 'number_outpatient_0', 'number_inpatient_0'})",frozenset({'number_emergency_0'}),0.3650433347090384,0.8881453530648743,0.34512509089479787,0.9454359471318206,1.0645058760587374,0.02091354950565988,2.0499695505638815
3171,"frozenset({'payer_code_MC', 'discharge_disposition_id_1', 'number_inpatient_0'})",frozenset({'number_emergency_0'}),0.2677908142208596,0.8881453530648743,0.25307077019829805,0.9450315573168943,1.064050556652369,0.015233602954582537,2.034888410064119
1355,"frozenset({'number_outpatient_0', 'number_inpatient_0'})",frozenset({'number_emergency_0'}),0.5805966629326101,0.8881453530648743,0.5485918676178685,0.9448760260641449,1.0638754375097503,0.032937639429297616,2.029147010795795
3721,"frozenset({'number_outpatient_0', 'number_inpatient_0', 'medical_specialty_InternalMedicine'})",frozenset({'number_emergency_0'}),0.35894110017098046,0.8881453530648743,0.3391211210030855,0.9447820849759089,1.0637696653093873,0.020329250862235637,2.0256948652683544
2536,"frozenset({'readmitted_No', 'gender_Female', 'number_inpatient_0'})",frozenset({'number_emergency_0'}),0.2151307902442859,0.8881453530648743,0.2032014621779376,0.9445484858173845,1.0635066462464395,0.012134050521300871,2.017161272941272
2048,"frozenset({'payer_code_MC', 'number_inpatient_0', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.36332370339799147,0.8881453530648743,0.3431597979678871,0.9445015416238437,1.063453789815475,0.020475539136640297,2.01545502718291
2771,"frozenset({'admission_source_id_7', 'number_inpatient_0', 'medical_specialty_InternalMedicine'})",frozenset({'admission_type_id_1'}),0.25894699604976124,0.5305308256195586,0.24448244010769804,0.9441408621736489,1.779615465455891,0.10710307650171363,8.404518806571573
2602,"frozenset({'number_outpatient_0', 'readmitted_No', 'gender_Male'})",frozenset({'number_emergency_0'}),0.22264803568971955,0.8881453530648743,0.21020773146237445,0.9441256951187218,1.0630306085154493,0.012463913195527754,2.0018977806130134
2384,"frozenset({'admission_source_id_7', 'gender_Female', 'medical_specialty_InternalMedicine'})",frozenset({'admission_type_id_1'}),0.22045673407621405,0.5305308256195586,0.20777076823300514,0.9424559839536439,1.776439630728404,0.09081167509015983,8.158436039678714
3904,"frozenset({'readmitted_No', 'number_inpatient_0', 'diabetesmed_Yes'})",frozenset({'number_emergency_0'}),0.3015348937759173,0.8881453530648743,0.28418135723129534,0.9424493254252754,1.06114311376286,0.016374542537303916,1.9435853317391096
1840,"frozenset({'discharge_disposition_id_1', 'readmitted_No', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.24060098657704931,0.8881453530648743,0.22672601851305937,0.9423320400245048,1.0610110572246303,0.013037370341828836,1.939632457653365
2790,"frozenset({'admission_source_id_7', 'medical_specialty_InternalMedicine', 'diabetesmed_Yes'})",frozenset({'admission_type_id_1'}),0.3083544602322976,0.5305308256195586,0.29055873277912075,0.9422880815806247,1.7761231507711404,0.12696718640860657,8.134700547795848
1566,"frozenset({'gender_Male', 'number_inpatient_0', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.24891417565788182,0.8881453530648743,0.234420140321915,0.9417709525877384,1.0603793054119002,0.013348171899393413,1.9209424145855387
1019,"frozenset({'number_outpatient_0', 'admission_source_id_1'})",frozenset({'number_emergency_0'}),0.23653283021834404,0.8881453530648743,0.22275612680069964,0.941755639566283,1.0603620638405713,0.012680592794994505,1.9204373797256844
1213,"frozenset({'payer_code_MC', 'number_inpatient_0'})",frozenset({'number_emergency_0'}),0.4670420376157066,0.8881453530648743,0.4397735982548199,0.9416145931957332,1.0602032538326565,0.024972382860479814,1.9157980231277807
3061,"frozenset({'number_inpatient_0', 'number_outpatient_0', 'admission_type_id_1'})",frozenset({'number_emergency_0'}),0.30335278973330976,0.8881453530648743,0.28547845056305643,0.9410773865440057,1.0595983903946238,0.01605708002215145,1.898331393916585
746,"frozenset({'admission_source_id_7', 'medical_specialty_InternalMedicine'})",frozenset({'admission_type_id_1'}),0.40578385708389836,0.5305308256195586,0.381787630446318,0.9408645114420632,1.7734398568515097,0.16650678572450847,7.938873692072203
2500,"frozenset({'gender_Female', 'number_outpatient_0', 'number_inpatient_0'})",frozenset({'number_emergency_0'}),0.3075781695261679,0.8881453530648743,0.28934025116443607,0.9407047698156608,1.0591788456353577,0.016166129195569923,1.886402103295455
1823,"frozenset({'discharge_disposition_id_1', 'number_inpatient_0', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.3117642434604878,0.8881453530648743,0.2930546547962974,0.9399880228196803,1.058371830214394,0.01616269071507903,1.8638720500581551
3748,"frozenset({'number_outpatient_0', 'readmitted_No', 'medical_specialty_InternalMedicine'})",frozenset({'number_emergency_0'}),0.28968417742664543,0.8881453530648743,0.27221272330640883,0.9396879240162823,1.058033936419913,0.01493106726851312,1.854597858069466
3845,"frozenset({'number_outpatient_0', 'number_inpatient_0', 'diabetesmed_Yes'})",frozenset({'number_emergency_0'}),0.4387614723974608,0.8881453530648743,0.41228897667197295,0.9396654050301225,1.0580085813515312,0.02260501385826602,1.8539056571270598
1370,"frozenset({'number_outpatient_0', 'readmitted_No'})",frozenset({'number_emergency_0'}),0.4708055735707407,0.8881453530648743,0.4421122968378437,0.9390549340457506,1.0573212265370684,0.023968514473947544,1.835335562998543
3520,"frozenset({'payer_code_MC', 'number_inpatient_0', 'medical_specialty_InternalMedicine'})",frozenset({'number_emergency_0'}),0.29450897156221134,0.8881453530648743,0.27645775602853606,0.938707417169931,1.0569299427515706,0.014890981499642852,1.8249295717434166
2758,"frozenset({'admission_source_id_7', 'number_emergency_0', 'medical_specialty_InternalMedicine'})",frozenset({'admission_type_id_1'}),0.3548827702769098,0.5305308256195586,0.33300906000039304,0.9383635608472933,1.768725803541131,0.14473281088722795,7.6167471845236445
705,"frozenset({'number_inpatient_0', 'gender_Male'})",frozenset({'number_emergency_0'}),0.3103787119470157,0.8881453530648743,0.2912269323742704,0.9382954473500917,1.0564660887006343,0.01556552166826719,1.8127454479696645
2620,"frozenset({'discharge_disposition_id_1', 'admission_source_id_7', 'medical_specialty_InternalMedicine'})",frozenset({'admission_type_id_1'}),0.2350293811292573,0.5305308256195586,0.22049603993475228,0.9381637260640522,1.7683491340365687,0.0958057083193935,7.592132327810277
2460,"frozenset({'payer_code_MC', 'gender_Female', 'number_inpatient_0'})",frozenset({'number_emergency_0'}),0.25262857928974314,0.8881453530648743,0.23699467405616806,0.9381150569839355,1.05626297964249,0.012623775308601537,1.8074614192678455
3817,"frozenset({'num_procedures_0', 'number_outpatient_0', 'number_inpatient_0'})",frozenset({'number_emergency_0'}),0.25700135605211955,0.8881453530648743,0.24102352455633513,0.9378297774718973,1.0559417715079729,0.012768964447273962,1.7991675497793866
475,"frozenset({'number_inpatient_0', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.5136587858420297,0.8881453530648743,0.4813886759821551,0.937175979951409,1.0552056335343494,0.025185012275610985,1.7804439583556122
2078,"frozenset({'payer_code_MC', 'readmitted_No', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.2910697089401175,0.8881453530648743,0.27273352593204014,0.9370041524594037,1.0550121657743567,0.014221316518929272,1.7755876188989035
2962,"frozenset({'payer_code_MC', 'admission_type_id_1', 'number_inpatient_0'})",frozenset({'number_emergency_0'}),0.24072873061729852,0.8881453530648743,0.22551736336300926,0.9368111682586333,1.0547948767910789,0.011715259916049658,1.7701648195198367
1597,"frozenset({'admission_source_id_7', 'race_Caucasian', 'medical_specialty_InternalMedicine'})",frozenset({'admission_type_id_1'}),0.3012597527661498,0.5305308256195586,0.28207849379950084,0.9363298323439233,1.7648924193056437,0.12225090843853129,7.3734559160633095
3656,"frozenset({'payer_code_MC', 'number_inpatient_0', 'diabetesmed_Yes'})",frozenset({'number_emergency_0'}),0.35056895230234064,0.8881453530648743,0.32820391879409627,0.9362036102702097,1.0541108018405914,0.016847732877950883,1.75330684712546
2173,"frozenset({'medical_specialty_InternalMedicine', 'number_inpatient_0', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.32187567556944363,0.8881453530648743,0.30132853801859166,0.9361643668335572,1.054066616013894,0.015456152496973241,1.7522289885255746
2745,"frozenset({'admission_source_id_7', 'number_outpatient_0', 'medical_specialty_InternalMedicine'})",frozenset({'admission_type_id_1'}),0.3350529646443802,0.5305308256195586,0.31321856022640177,0.9348329765081973,1.7620709888374368,0.13546263426733796,7.204091106593131
2516,"frozenset({'gender_Female', 'number_outpatient_0', 'readmitted_No'})",frozenset({'number_emergency_0'}),0.2481280584871175,0.8881453530648743,0.23187508598156556,0.934497643657677,1.0521899826789014,0.011501303871222807,1.707643101426155
3348,"frozenset({'payer_code_MC', 'admission_source_id_7', 'number_inpatient_0'})",frozenset({'number_emergency_0'}),0.24586797162117013,0.8881453530648743,0.2297230902265983,0.9343351584668879,1.0520070338065932,0.011356593763769657,1.7034176025342558
2614,"frozenset({'gender_Male', 'number_inpatient_0', 'diabetesmed_Yes'})",frozenset({'number_emergency_0'}),0.23852760253915847,0.8881453530648743,0.22281508558850696,0.9341270495180027,1.0517727152368153,0.01096790381564805,1.6980360848675664
3082,"frozenset({'readmitted_No', 'number_outpatient_0', 'admission_type_id_1'})",frozenset({'number_emergency_0'}),0.24639860071143604,0.8881453530648743,0.2300964958827113,0.9338384845463609,1.0514478078659146,0.011258723659161946,1.690630061421504
1001,"frozenset({'discharge_disposition_id_1', 'readmitted_No'})",frozenset({'number_emergency_0'}),0.32540337637324845,0.8881453530648743,0.3038048071064992,0.9336252453570888,1.051207712943911,0.014799310508978258,1.6851986502532665
3431,"frozenset({'admission_source_id_7', 'number_outpatient_0', 'number_inpatient_0'})",frozenset({'number_emergency_0'}),0.32041153233889513,0.8881453530648743,0.29907827761727884,0.9334192044652988,1.0509757228861136,0.014506264102093436,1.6799836354738096
989,"frozenset({'discharge_disposition_id_1', 'number_inpatient_0'})",frozenset({'number_emergency_0'}),0.41469646050743864,0.8881453530648743,0.38696617730872784,0.9331311312260082,1.0506513691772341,0.01865544297659505,1.6727462118909187
2336,"frozenset({'diabetesmed_Yes', 'number_inpatient_0', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.3893441817502899,0.8881453530648743,0.3632549181455496,0.9329917722477411,1.0504944590748662,0.017460692381183807,1.6692673524909782
3875,"frozenset({'number_outpatient_0', 'readmitted_No', 'diabetesmed_Yes'})",frozenset({'number_emergency_0'}),0.34952734705107796,0.8881453530648743,0.3260912288976672,0.9329491144222659,1.0504464288449853,0.015660139845158683,1.6682053633049974
1500,"frozenset({'gender_Female', 'number_inpatient_0', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.2647249572548788,0.8881453530648743,0.24694888273097104,0.9328507795100223,1.0503357094543988,0.011834642104752935,1.6657624037768304
1227,"frozenset({'payer_code_MC', 'readmitted_No'})",frozenset({'number_emergency_0'}),0.37780791226932375,0.8881453530648743,0.35235736886582947,0.9326362879733666,1.050094204462096,0.016809027232687845,1.660458480834638
1730,"frozenset({'admission_type_id_1', 'number_inpatient_0', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.2530805966629326,0.8881453530648743,0.23602185405734724,0.9325956125024267,1.0500484062480993,0.011249498180277928,1.659456469939034
3147,"frozenset({'payer_code_MC', 'discharge_disposition_id_1', 'number_outpatient_0'})",frozenset({'number_emergency_0'}),0.3341882357565395,0.8881453530648743,0.31148910245072026,0.9320768031991531,1.0494642571541664,0.01468137381460105,1.6467812500505135
177,frozenset({'number_inpatient_0'}),frozenset({'number_emergency_0'}),0.6645638032348722,0.8881453530648743,0.6194111982390975,0.932056779535709,1.049441711673998,0.029181944580926267,1.6462959243139388
3838,"frozenset({'number_diagnoses_9', 'number_outpatient_0', 'number_inpatient_0'})",frozenset({'number_emergency_0'}),0.2503783188884303,0.8881453530648743,0.2332016587072303,0.9313971742543171,1.0486990344994616,0.010829318278275685,1.6304670502900476
325,"frozenset({'admission_source_id_1', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.23329009688894128,0.8881453530648743,0.21727295953461864,0.9313424034370921,1.0486373657455397,0.010077444066651148,1.6291663637342477
3542,"frozenset({'payer_code_MC', 'readmitted_No', 'medical_specialty_InternalMedicine'})",frozenset({'number_emergency_0'}),0.23669988011713144,0.8881453530648743,0.2203879488237722,0.9310860179342412,1.0483486905844681,0.01016405022672906,1.6231052622730784
1997,"frozenset({'payer_code_MC', 'number_outpatient_0', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.45963288328125307,0.8881453530648743,0.42788357604700983,0.9309246392303582,1.0481669875520467,0.019662766644955143,1.6193132498887375
3212,"frozenset({'discharge_disposition_id_1', 'number_inpatient_0', 'medical_specialty_InternalMedicine'})",frozenset({'number_emergency_0'}),0.2514494035335967,0.8881453530648743,0.23404673466580195,0.9307905740747978,1.0480160379860801,0.010723115386503668,1.6161764880987768
711,"frozenset({'readmitted_No', 'gender_Male'})",frozenset({'number_emergency_0'}),0.2537487962580823,0.8881453530648743,0.2361790774915001,0.9307594005344073,1.0479809383931105,0.010813263249078775,1.615448852240353
491,"frozenset({'readmitted_No', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.41202366212684,0.8881453530648743,0.38347778236346125,0.9307178631051752,1.0479341696642208,0.01754088149273647,1.6144803256419336
1296,"frozenset({'number_inpatient_0', 'medical_specialty_InternalMedicine'})",frozenset({'number_emergency_0'}),0.4173987382819409,0.8881453530648743,0.38839101468073817,0.9305035666360619,1.0476928843066227,0.017680264900490683,1.6095019775959818
2197,"frozenset({'readmitted_No', 'medical_specialty_InternalMedicine', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.2564707269618537,0.8881453530648743,0.23863569365013856,0.9304597701149425,1.04764357197169,0.010852409301798038,1.6084883112985016
2552,"frozenset({'payer_code_MC', 'number_outpatient_0', 'gender_Male'})",frozenset({'number_emergency_0'}),0.27583868875655915,0.8881453530648743,0.2566377768606411,0.9303907947704038,1.047565909746356,0.011652927245994898,1.6068944698648515
2782,"frozenset({'number_diagnoses_9', 'admission_type_id_1', 'medical_specialty_InternalMedicine'})",frozenset({'admission_source_id_7'}),0.23830159385256372,0.564962757699035,0.22169486862016782,0.930312152076203,1.6466787224438528,0.087063342993148,6.242655717775558
2914,"frozenset({'number_diagnoses_9', 'admission_type_id_1', 'diabetesmed_Yes'})",frozenset({'admission_source_id_7'}),0.2172827859992532,0.564962757699035,0.20205176581569484,0.9299023154848047,1.6459533001291724,0.07929508383702748,6.206157097909001
2848,"frozenset({'number_diagnoses_9', 'number_outpatient_0', 'admission_type_id_1'})",frozenset({'admission_source_id_7'}),0.22638209225085,0.564962757699035,0.21044356661360375,0.9295945828630957,1.6454086047178105,0.0825461154818862,6.17903081882221
3284,"frozenset({'discharge_disposition_id_1', 'number_inpatient_0', 'diabetesmed_Yes'})",frozenset({'number_emergency_0'}),0.3151052414362361,0.8881453530648743,0.2923962816657823,0.9279321420775252,1.0447976098454514,0.012537025757803966,1.5520739780478907
773,"frozenset({'number_diagnoses_9', 'admission_type_id_1'})",frozenset({'admission_source_id_7'}),0.2835622899593184,0.564962757699035,0.26304463180237014,0.9276432061544859,1.641954612959916,0.10284249848750021,6.012389703581872
3299,"frozenset({'discharge_disposition_id_1', 'readmitted_No', 'diabetesmed_Yes'})",frozenset({'number_emergency_0'}),0.24393215808816304,0.8881453530648743,0.2262740011398699,0.9276103770544634,1.0444353211480535,0.009626788470781605,1.54517515610326
2882,"frozenset({'number_diagnoses_9', 'admission_type_id_1', 'number_emergency_0'})",frozenset({'admission_source_id_7'}),0.2431558673820333,0.564962757699035,0.22535031346422185,0.9267730854718125,1.6404144748343212,0.08797630407736748,5.940947329325263
2229,"frozenset({'num_procedures_0', 'number_inpatient_0', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.22480003144468683,0.8881453530648743,0.2083308767171747,0.92673864580146,1.043453802469838,0.00867577342073847,1.5267892350446735
1410,"frozenset({'number_inpatient_0', 'diabetesmed_Yes'})",frozenset({'number_emergency_0'}),0.5052080262563136,0.8881453530648743,0.4681720810486803,0.9266916927625307,1.0434009360794807,0.019473920198058436,1.5258113459473615
1639,"frozenset({'number_diagnoses_9', 'admission_type_id_1', 'race_Caucasian'})",frozenset({'admission_source_id_7'}),0.21973940215789164,0.564962757699035,0.20362400015722343,0.9266613004203559,1.6402166121434922,0.07947942153896367,5.931891958740346
3679,"frozenset({'payer_code_MC', 'readmitted_No', 'diabetesmed_Yes'})",frozenset({'number_emergency_0'}),0.27722422027003124,0.8881453530648743,0.25687361201187037,0.9265915213384376,1.04328814888339,0.01065820902200898,1.5237292609047648
623,"frozenset({'gender_Female', 'number_inpatient_0'})",frozenset({'number_emergency_0'}),0.3541556118939528,0.8881453530648743,0.3281547864709235,0.9265836131072945,1.0432792446751815,0.013613125505462231,1.5235651285672218
3791,"frozenset({'medical_specialty_InternalMedicine', 'number_inpatient_0', 'diabetesmed_Yes'})",frozenset({'number_emergency_0'}),0.3164318141619008,0.8881453530648743,0.293172572371912,0.9264952487423141,1.0431797515407804,0.012135127062131934,1.5217335617257788
1546,"frozenset({'number_outpatient_0', 'race_Caucasian', 'gender_Male'})",frozenset({'number_emergency_0'}),0.30577992649804453,0.8881453530648743,0.2832871489495509,0.9264412880005142,1.043118994884661,0.011710128169793832,1.5206172578974406
2363,"frozenset({'race_Caucasian', 'readmitted_No', 'diabetesmed_Yes'})",frozenset({'number_emergency_0'}),0.3058880176090246,0.8881453530648743,0.28337558713126193,0.9264030325420027,1.0430759214638754,0.01170256573358025,1.5198268461124107
872,"frozenset({'admission_type_id_1', 'number_inpatient_0'})",frozenset({'number_emergency_0'}),0.34400487392645873,0.8881453530648743,0.3186231157754063,0.9262168647166361,1.042866307322762,0.013096785565954061,1.515992055712302
1791,"frozenset({'discharge_disposition_id_1', 'number_outpatient_0', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.37129296621661456,0.8881453530648743,0.34360198887644205,0.9254201402673019,1.041969241941983,0.013839866305482451,1.4997969604129624
1931,"frozenset({'admission_source_id_7', 'number_inpatient_0', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.2676827231098795,0.8881453530648743,0.24771534697246625,0.9254065562938218,1.0419539471780874,0.009974180346675326,1.4995238371849215
3456,"frozenset({'admission_source_id_7', 'number_outpatient_0', 'readmitted_No'})",frozenset({'number_emergency_0'}),0.25285458797633786,0.8881453530648743,0.23396812294872552,0.9253070107259445,1.0418418646596868,0.009396495636407598,1.4975253771772417
1185,"frozenset({'payer_code_MC', 'number_outpatient_0'})",frozenset({'number_emergency_0'}),0.6036888548238115,0.8881453530648743,0.5585755556865751,0.9252706112151055,1.041800880928011,0.022412104577751446,1.496795956100948
3488,"frozenset({'payer_code_MC', 'number_outpatient_0', 'medical_specialty_InternalMedicine'})",frozenset({'number_emergency_0'}),0.38052984297309517,0.8881453530648743,0.35187587209873633,0.9246998063266624,1.0411581878300027,0.013910060359675569,1.4854496579433276
109,frozenset({'admission_source_id_1'}),frozenset({'number_emergency_0'}),0.2905194269205825,0.8881453530648743,0.268596584320893,0.9245391510231692,1.0409772993043365,0.010573105326307286,1.4822871522353147
2489,"frozenset({'gender_Female', 'number_inpatient_0', 'medical_specialty_InternalMedicine'})",frozenset({'number_emergency_0'}),0.2241023524556335,0.8881453530648743,0.20715170096102825,0.9243620099973692,1.040777848814404,0.008116238016650734,1.4788156973927413
183,frozenset({'readmitted_No'}),frozenset({'number_emergency_0'}),0.5391191557101586,0.8881453530648743,0.4983000216182222,0.9242855059784194,1.0406917097396615,0.019483848725986463,1.4773214611094705
2541,"frozenset({'discharge_disposition_id_1', 'number_outpatient_0', 'gender_Male'})",frozenset({'number_emergency_0'}),0.24696853566024016,0.8881453530648743,0.22824912053141522,0.924203238769745,1.0405990816485609,0.008905163231536228,1.4757180269923962
2869,"frozenset({'admission_source_id_7', 'admission_type_id_1', 'number_inpatient_0'})",frozenset({'number_emergency_0'}),0.30515103276143307,0.8881453530648743,0.2819507497592516,0.9239711470341985,1.0403377598561925,0.01093227802923763,1.4712131325384974
2134,"frozenset({'number_outpatient_0', 'race_Caucasian', 'medical_specialty_InternalMedicine'})",frozenset({'number_emergency_0'}),0.39131930114183516,0.8881453530648743,0.36145667511742624,0.9236873163749593,1.0400181830456403,0.01390825624371117,1.4657412322795376
1344,"frozenset({'num_procedures_0', 'number_inpatient_0'})",frozenset({'number_emergency_0'}),0.29505925358174634,0.8881453530648743,0.2725075172454454,0.9235687880907184,1.0398847270929272,0.010452012298027058,1.4634681845407502
1310,"frozenset({'readmitted_No', 'medical_specialty_InternalMedicine'})",frozenset({'number_emergency_0'}),0.3362419668651613,0.8881453530648743,0.31046715012872667,0.9233444385995674,1.039632122617346,0.011835409752040227,1.4591850205208259
3095,"frozenset({'admission_type_id_1', 'number_inpatient_0', 'diabetesmed_Yes'})",frozenset({'number_emergency_0'}),0.2603423540278679,0.8881453530648743,0.24021775445630172,0.9226994791273496,1.0389059357719246,0.00899590252048052,1.4470102616695417
2941,"frozenset({'payer_code_MC', 'number_outpatient_0', 'admission_type_id_1'})",frozenset({'number_emergency_0'}),0.32144331112552327,0.8881453530648743,0.2965823556001022,0.9226583516752263,1.038859628653409,0.01109397255018213,1.4462407946805667
3017,"frozenset({'number_inpatient_0', 'admission_type_id_1', 'medical_specialty_InternalMedicine'})",frozenset({'number_emergency_0'}),0.27269422007350197,0.8881453530648743,0.251596800503115,0.9226334186155454,1.0388315554786807,0.00940469613718406,1.4457747122015243
2687,"frozenset({'payer_code_MC', 'admission_source_id_7', 'medical_specialty_InternalMedicine'})",frozenset({'admission_type_id_1'}),0.2872079083387379,0.5305308256195586,0.26498044533537723,0.9226084576433558,1.7390289368500416,0.11260779659996012,6.066156069315452
3395,"frozenset({'admission_source_id_7', 'number_inpatient_0', 'medical_specialty_InternalMedicine'})",frozenset({'number_emergency_0'}),0.25894699604976124,0.8881453530648743,0.2388223964781951,0.9222829386763812,1.038436935456232,0.008839825246491295,1.4392547148605614
2577,"frozenset({'number_outpatient_0', 'medical_specialty_InternalMedicine', 'gender_Male'})",frozenset({'number_emergency_0'}),0.2397362576892086,0.8881453530648743,0.2210856278128255,0.9222035496167561,1.0383475479935254,0.008164984584991652,1.4377859964574604
2329,"frozenset({'number_diagnoses_9', 'number_inpatient_0', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.23885187587209875,0.8881453530648743,0.22009315488473558,0.9214629530587897,1.0375136793532058,0.007957971258102908,1.424227817209063
1758,"frozenset({'payer_code_MC', 'discharge_disposition_id_1', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.2921211406560148,0.8881453530648743,0.26914686634042806,0.9213536060279871,1.037390560957748,0.009700832734778009,1.422247623647313
2437,"frozenset({'payer_code_MC', 'gender_Female', 'number_outpatient_0'})",frozenset({'number_emergency_0'}),0.32784033960261777,0.8881453530648743,0.30192795236129943,0.9209603452926894,1.036947772247611,0.010758078196024201,1.4151712497901388
1709,"frozenset({'number_outpatient_0', 'admission_type_id_1', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.31855433052296445,0.8881453530648743,0.29312344004873925,0.9201678080078968,1.036055421370519,0.010200891696076353,1.4011220805034394
784,"frozenset({'readmitted_Yes', 'admission_type_id_1'})",frozenset({'admission_source_id_7'}),0.250869642120158,0.564962757699035,0.2308236542656683,0.9200940070505289,1.6285923178332369,0.08909164943049386,5.444363135266496
2530,"frozenset({'gender_Female', 'number_inpatient_0', 'diabetesmed_Yes'})",frozenset({'number_emergency_0'}),0.2666607707878859,0.8881453530648743,0.24533734253090422,0.9200353760548329,1.0359063106955526,0.008503818110945777,1.3988016377320303
447,"frozenset({'number_outpatient_0', 'race_Caucasian'})",frozenset({'number_emergency_0'}),0.633738183676277,0.8881453530648743,0.5829943203034412,0.9199292946521327,1.0357868692073613,0.020142697411582033,1.3969484401214278
693,"frozenset({'number_outpatient_0', 'gender_Male'})",frozenset({'number_emergency_0'}),0.38863667629660203,0.8881453530648743,0.3575162627989702,0.9199241466498104,1.0357810728562296,0.01235040471556531,1.3968586316022171
